Open,High,Close,Low,Volume,Date
2.07,2.07,2.03,2.03,2944,15-01-2020 09:02:00
2.03,2.03,2.03,2.03,0,15-01-2020 09:03:00
2.04,2.05,2.05,2.04,148,15-01-2020 09:04:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:05:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:06:00
2.05,2.05,2.05,2.05,10,15-01-2020 09:07:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:08:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:09:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:10:00
2.05,2.07,2.05,2.04,8740,15-01-2020 09:11:00
2.06,2.06,2.06,2.05,1133,15-01-2020 09:12:00
2.06,2.06,2.05,2.05,1052,15-01-2020 09:13:00
2.06,2.06,2.06,2.06,26,15-01-2020 09:14:00
2.06,2.06,2.06,2.06,235,15-01-2020 09:15:00
2.06,2.06,2.06,2.05,117,15-01-2020 09:16:00
2.06,2.07,2.06,2.06,28498,15-01-2020 09:17:00
2.07,2.07,2.06,2.06,492,15-01-2020 09:18:00
2.06,2.06,2.05,2.05,6080,15-01-2020 09:19:00
2.05,2.06,2.05,2.05,2691,15-01-2020 09:20:00
2.05,2.06,2.05,2.05,2094,15-01-2020 09:21:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:22:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:23:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:24:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:25:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:26:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:27:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:28:00
2.05,2.055,2.04,2.04,4249,15-01-2020 09:29:00
2.05,2.05,2.03,2.03,2913,15-01-2020 09:30:00
2.03,2.03,2.03,2.03,419,15-01-2020 09:31:00
2.04,2.04,2.03,2.03,81,15-01-2020 09:32:00
2.03,2.03,2.03,2.03,0,15-01-2020 09:33:00
2.03,2.035,2.035,2.03,487,15-01-2020 09:34:00
2.04,2.04,2.04,2.04,2315,15-01-2020 09:35:00
2.04,2.04,2.04,2.04,0,15-01-2020 09:36:00
2.05,2.05,2.05,2.05,595,15-01-2020 09:37:00
2.05,2.05,2.05,2.05,0,15-01-2020 09:38:00
2.05,2.05,2.05,2.05,59,15-01-2020 09:39:00
2.045,2.045,2.045,2.045,15,15-01-2020 09:40:00
2.045,2.045,2.03,2.03,19742,15-01-2020 09:41:00
2.03,2.035,2.03,2.03,231,15-01-2020 09:42:00
2.03,2.03,2.03,2.03,296,15-01-2020 09:43:00
2.035,2.035,2.035,2.035,10,15-01-2020 09:44:00
2.035,2.035,2.03,2.03,125,15-01-2020 09:45:00
2.035,2.035,2.035,2.035,686,15-01-2020 09:46:00
2.035,2.035,2.035,2.035,482,15-01-2020 09:47:00
2.035,2.035,2.035,2.035,9,15-01-2020 09:48:00
2.035,2.045,2.045,2.035,2982,15-01-2020 09:49:00
2.045,2.045,2.045,2.045,68,15-01-2020 09:50:00
2.045,2.045,2.045,2.045,10,15-01-2020 09:51:00
2.045,2.05,2.04,2.04,2430,15-01-2020 09:52:00
2.045,2.045,2.045,2.045,35,15-01-2020 09:53:00
2.045,2.05,2.045,2.045,146,15-01-2020 09:54:00
2.05,2.05,2.045,2.045,3082,15-01-2020 09:55:00
2.045,2.045,2.045,2.045,147,15-01-2020 09:56:00
2.045,2.045,2.045,2.045,9,15-01-2020 09:57:00
2.045,2.045,2.045,2.045,100,15-01-2020 09:58:00
2.045,2.045,2.045,2.045,48,15-01-2020 09:59:00
2.04,2.045,2.045,2.04,666,15-01-2020 10:00:00
2.045,2.045,2.045,2.045,22,15-01-2020 10:01:00
2.045,2.05,2.045,2.04,230,15-01-2020 10:02:00
2.045,2.045,2.045,2.04,441,15-01-2020 10:03:00
2.045,2.07,2.05,2.04,78500,15-01-2020 10:04:00
2.05,2.06,2.05,2.05,2050,15-01-2020 10:05:00
2.05,2.06,2.05,2.05,1783,15-01-2020 10:06:00
2.05,2.055,2.05,2.05,843,15-01-2020 10:07:00
2.06,2.06,2.06,2.06,203,15-01-2020 10:08:00
2.055,2.055,2.05,2.05,675,15-01-2020 10:09:00
2.06,2.06,2.06,2.06,206,15-01-2020 10:10:00
2.055,2.055,2.055,2.055,20,15-01-2020 10:11:00
2.055,2.06,2.055,2.055,384,15-01-2020 10:12:00
2.055,2.055,2.055,2.055,5,15-01-2020 10:13:00
2.055,2.055,2.055,2.055,94,15-01-2020 10:14:00
2.055,2.06,2.06,2.055,485,15-01-2020 10:15:00
2.06,2.06,2.06,2.06,0,15-01-2020 10:16:00
2.055,2.06,2.06,2.05,286,15-01-2020 10:17:00
2.06,2.06,2.06,2.06,0,15-01-2020 10:18:00
2.055,2.06,2.055,2.05,689,15-01-2020 10:19:00
2.055,2.06,2.06,2.055,120,15-01-2020 10:20:00
2.05,2.05,2.05,2.05,64,15-01-2020 10:21:00
2.05,2.05,2.05,2.05,0,15-01-2020 10:22:00
2.055,2.055,2.055,2.05,42,15-01-2020 10:23:00
2.05,2.055,2.055,2.05,417,15-01-2020 10:24:00
2.05,2.055,2.045,2.04,15107,15-01-2020 10:25:00
2.045,2.045,2.045,2.045,0,15-01-2020 10:26:00
2.04,2.04,2.035,2.03,22459,15-01-2020 10:27:00
2.03,2.03,2.025,2.02,1094,15-01-2020 10:28:00
2.025,2.025,2.025,2.025,0,15-01-2020 10:29:00
2.025,2.025,2.02,2.02,493,15-01-2020 10:30:00
2.02,2.02,2.02,2.02,0,15-01-2020 10:31:00
2.02,2.02,2.02,2.02,3,15-01-2020 10:32:00
2.03,2.035,2.03,2.03,16949,15-01-2020 10:33:00
2.035,2.035,2.035,2.035,730,15-01-2020 10:34:00
2.035,2.035,2.035,2.035,61,15-01-2020 10:35:00
2.035,2.035,2.035,2.035,33,15-01-2020 10:36:00
2.04,2.04,2.03,2.03,6281,15-01-2020 10:37:00
2.03,2.03,2.03,2.03,0,15-01-2020 10:38:00
2.035,2.04,2.03,2.03,2242,15-01-2020 10:39:00
2.035,2.035,2.03,2.03,104,15-01-2020 10:40:00
2.03,2.03,2.03,2.03,0,15-01-2020 10:41:00
2.035,2.04,2.035,2.035,2158,15-01-2020 10:42:00
2.04,2.04,2.04,2.03,910,15-01-2020 10:43:00
2.04,2.045,2.04,2.03,1938,15-01-2020 10:44:00
2.045,2.045,2.045,2.045,368,15-01-2020 10:45:00
2.05,2.05,2.05,2.05,124,15-01-2020 10:46:00
2.045,2.045,2.045,2.045,95,15-01-2020 10:47:00
2.045,2.045,2.045,2.045,18,15-01-2020 10:48:00
2.045,2.045,2.045,2.045,0,15-01-2020 10:49:00
2.045,2.045,2.045,2.045,605,15-01-2020 10:50:00
2.045,2.05,2.04,2.04,5470,15-01-2020 10:51:00
2.05,2.05,2.05,2.05,774,15-01-2020 10:52:00
2.04,2.05,2.05,2.04,3315,15-01-2020 10:53:00
2.05,2.055,2.055,2.05,891,15-01-2020 10:54:00
2.05,2.06,2.06,2.05,17823,15-01-2020 10:55:00
2.05,2.055,2.055,2.05,137,15-01-2020 10:56:00
2.055,2.055,2.055,2.055,0,15-01-2020 10:57:00
2.055,2.055,2.055,2.055,79,15-01-2020 10:58:00
2.055,2.055,2.055,2.055,0,15-01-2020 10:59:00
2.055,2.055,2.055,2.055,34,15-01-2020 11:00:00
2.055,2.055,2.055,2.055,0,15-01-2020 11:01:00
2.055,2.055,2.055,2.055,0,15-01-2020 11:02:00
2.05,2.055,2.055,2.05,238,15-01-2020 11:03:00
2.055,2.055,2.045,2.04,6323,15-01-2020 11:04:00
2.045,2.045,2.045,2.045,0,15-01-2020 11:05:00
2.045,2.045,2.045,2.045,0,15-01-2020 11:06:00
2.04,2.04,2.04,2.04,2328,15-01-2020 11:07:00
2.04,2.04,2.04,2.04,0,15-01-2020 11:08:00
2.045,2.045,2.045,2.04,351,15-01-2020 11:09:00
2.045,2.045,2.045,2.045,0,15-01-2020 11:10:00
2.045,2.055,2.04,2.04,7006,15-01-2020 11:11:00
2.05,2.05,2.05,2.05,31,15-01-2020 11:12:00
2.05,2.05,2.05,2.05,62,15-01-2020 11:13:00
2.05,2.05,2.045,2.045,111,15-01-2020 11:14:00
2.05,2.05,2.05,2.045,2302,15-01-2020 11:15:00
2.05,2.05,2.05,2.045,3434,15-01-2020 11:16:00
2.05,2.05,2.05,2.04,882,15-01-2020 11:17:00
2.05,2.05,2.05,2.05,1430,15-01-2020 11:18:00
2.055,2.055,2.055,2.055,928,15-01-2020 11:19:00
2.05,2.055,2.055,2.05,164,15-01-2020 11:20:00
2.055,2.055,2.04,2.04,8381,15-01-2020 11:21:00
2.05,2.05,2.05,2.04,2980,15-01-2020 11:22:00
2.04,2.05,2.05,2.04,797,15-01-2020 11:23:00
2.05,2.05,2.04,2.04,2454,15-01-2020 11:24:00
2.04,2.04,2.04,2.04,0,15-01-2020 11:25:00
2.05,2.05,2.05,2.04,865,15-01-2020 11:26:00
2.05,2.05,2.05,2.05,1342,15-01-2020 11:27:00
2.05,2.05,2.05,2.05,0,15-01-2020 11:28:00
2.055,2.055,2.055,2.055,110,15-01-2020 11:29:00
2.055,2.055,2.05,2.05,1245,15-01-2020 11:30:00
2.05,2.05,2.05,2.05,0,15-01-2020 11:31:00
2.06,2.06,2.05,2.05,11769,15-01-2020 11:32:00
2.05,2.05,2.05,2.05,1095,15-01-2020 11:33:00
2.05,2.05,2.05,2.05,413,15-01-2020 11:34:00
2.05,2.05,2.05,2.05,315,15-01-2020 11:35:00
2.05,2.05,2.05,2.05,9,15-01-2020 11:36:00
2.05,2.05,2.05,2.05,0,15-01-2020 11:37:00
2.055,2.055,2.055,2.05,59,15-01-2020 11:38:00
2.055,2.055,2.055,2.05,659,15-01-2020 11:39:00
2.05,2.05,2.05,2.05,1,15-01-2020 11:40:00
2.05,2.05,2.05,2.05,0,15-01-2020 11:41:00
2.055,2.055,2.055,2.055,3,15-01-2020 11:42:00
2.055,2.055,2.055,2.055,250,15-01-2020 11:43:00
2.05,2.055,2.055,2.05,398,15-01-2020 11:44:00
2.055,2.055,2.055,2.055,6,15-01-2020 11:45:00
2.055,2.055,2.055,2.055,0,15-01-2020 11:46:00
2.055,2.055,2.055,2.055,4,15-01-2020 11:47:00
2.06,2.06,2.06,2.055,339,15-01-2020 11:48:00
2.055,2.055,2.055,2.055,5,15-01-2020 11:49:00
2.055,2.055,2.055,2.055,0,15-01-2020 11:50:00
2.055,2.055,2.055,2.05,762,15-01-2020 11:51:00
2.055,2.055,2.055,2.05,316,15-01-2020 11:52:00
2.055,2.055,2.055,2.055,0,15-01-2020 11:53:00
2.055,2.055,2.055,2.05,82,15-01-2020 11:54:00
2.06,2.06,2.055,2.055,326,15-01-2020 11:55:00
2.055,2.055,2.055,2.055,3,15-01-2020 11:56:00
2.055,2.055,2.055,2.055,0,15-01-2020 11:57:00
2.055,2.06,2.06,2.055,169,15-01-2020 11:58:00
2.06,2.06,2.055,2.055,254,15-01-2020 11:59:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:00:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:01:00
2.055,2.055,2.055,2.055,108,15-01-2020 12:02:00
2.05,2.055,2.055,2.05,63,15-01-2020 12:03:00
2.06,2.06,2.06,2.06,122,15-01-2020 12:04:00
2.055,2.055,2.055,2.055,3,15-01-2020 12:05:00
2.06,2.06,2.055,2.05,1979,15-01-2020 12:06:00
2.06,2.06,2.055,2.055,248,15-01-2020 12:07:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:08:00
2.055,2.06,2.055,2.05,263,15-01-2020 12:09:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:10:00
2.055,2.055,2.055,2.055,24,15-01-2020 12:11:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:12:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:13:00
2.055,2.055,2.055,2.05,676,15-01-2020 12:14:00
2.055,2.055,2.055,2.05,596,15-01-2020 12:15:00
2.06,2.06,2.06,2.06,404,15-01-2020 12:16:00
2.055,2.055,2.055,2.055,39,15-01-2020 12:17:00
2.055,2.055,2.055,2.055,6,15-01-2020 12:18:00
2.055,2.055,2.055,2.055,2,15-01-2020 12:19:00
2.055,2.055,2.055,2.05,243,15-01-2020 12:20:00
2.055,2.055,2.055,2.05,17,15-01-2020 12:21:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:22:00
2.055,2.055,2.055,2.05,635,15-01-2020 12:23:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:24:00
2.055,2.055,2.055,2.055,10,15-01-2020 12:25:00
2.055,2.055,2.055,2.055,17,15-01-2020 12:26:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:27:00
2.06,2.06,2.06,2.06,139,15-01-2020 12:28:00
2.055,2.06,2.055,2.05,189,15-01-2020 12:29:00
2.05,2.055,2.055,2.05,69,15-01-2020 12:30:00
2.055,2.055,2.055,2.05,548,15-01-2020 12:31:00
2.055,2.055,2.055,2.055,8,15-01-2020 12:32:00
2.06,2.06,2.055,2.055,181,15-01-2020 12:33:00
2.06,2.06,2.055,2.055,203,15-01-2020 12:34:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:35:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:36:00
2.055,2.06,2.05,2.05,663,15-01-2020 12:37:00
2.055,2.055,2.055,2.055,43,15-01-2020 12:38:00
2.055,2.055,2.05,2.05,131,15-01-2020 12:39:00
2.055,2.055,2.05,2.05,464,15-01-2020 12:40:00
2.06,2.06,2.05,2.05,619,15-01-2020 12:41:00
2.055,2.055,2.055,2.055,237,15-01-2020 12:42:00
2.055,2.055,2.05,2.05,188,15-01-2020 12:43:00
2.055,2.06,2.05,2.05,303,15-01-2020 12:44:00
2.05,2.05,2.05,2.05,0,15-01-2020 12:45:00
2.055,2.055,2.055,2.055,35,15-01-2020 12:46:00
2.06,2.06,2.055,2.05,229,15-01-2020 12:47:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:48:00
2.06,2.06,2.06,2.06,159,15-01-2020 12:49:00
2.055,2.055,2.055,2.055,31,15-01-2020 12:50:00
2.06,2.06,2.05,2.05,5835,15-01-2020 12:51:00
2.05,2.05,2.05,2.05,174,15-01-2020 12:52:00
2.05,2.055,2.055,2.05,42,15-01-2020 12:53:00
2.05,2.055,2.055,2.05,421,15-01-2020 12:54:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:55:00
2.055,2.055,2.055,2.055,0,15-01-2020 12:56:00
2.055,2.055,2.05,2.05,1226,15-01-2020 12:57:00
2.055,2.055,2.055,2.055,40,15-01-2020 12:58:00
2.05,2.055,2.055,2.05,758,15-01-2020 12:59:00
2.05,2.055,2.055,2.05,83,15-01-2020 01:00:00
2.055,2.055,2.055,2.055,48,15-01-2020 01:01:00
2.055,2.055,2.055,2.05,63,15-01-2020 01:02:00
2.055,2.055,2.055,2.05,222,15-01-2020 01:03:00
2.055,2.055,2.055,2.05,227,15-01-2020 01:04:00
2.05,2.055,2.05,2.05,659,15-01-2020 01:05:00
2.055,2.055,2.055,2.05,112,15-01-2020 01:06:00
2.055,2.055,2.055,2.05,124,15-01-2020 01:07:00
2.055,2.055,2.055,2.05,1062,15-01-2020 01:08:00
2.05,2.055,2.055,2.05,296,15-01-2020 01:09:00
2.05,2.06,2.05,2.05,1307,15-01-2020 01:10:00
2.06,2.06,2.055,2.05,295,15-01-2020 01:11:00
2.055,2.055,2.055,2.055,35,15-01-2020 01:12:00
2.055,2.055,2.055,2.05,137,15-01-2020 01:13:00
2.055,2.055,2.055,2.05,362,15-01-2020 01:14:00
2.055,2.055,2.055,2.055,16,15-01-2020 01:15:00
2.05,2.06,2.055,2.05,662,15-01-2020 01:16:00
2.055,2.055,2.055,2.055,34,15-01-2020 01:17:00
2.055,2.055,2.055,2.05,150,15-01-2020 01:18:00
2.055,2.055,2.055,2.05,441,15-01-2020 01:19:00
2.05,2.055,2.055,2.05,1276,15-01-2020 01:20:00
2.055,2.055,2.045,2.04,9012,15-01-2020 01:21:00
2.045,2.045,2.045,2.045,0,15-01-2020 01:22:00
2.04,2.04,2.04,2.04,9,15-01-2020 01:23:00
2.04,2.04,2.04,2.04,370,15-01-2020 01:24:00
2.04,2.045,2.04,2.04,395,15-01-2020 01:25:00
2.04,2.04,2.04,2.04,0,15-01-2020 01:26:00
2.045,2.045,2.045,2.04,79,15-01-2020 01:27:00
2.045,2.045,2.045,2.04,1006,15-01-2020 01:28:00
